Id,Probability
317,0.22612359550561797
318,0.004851425106124924
319,0.008495343898055873
320,0.07153502235469449
321,0.08492569002123142
322,0.011076452988732574
323,0.011076452988732574
324,0.011076452988732574
325,0.037549407114624504
326,0.004932942808694312
327,0.01092896174863388
328,0.004851425106124924
329,0.03558718861209965
330,0.0025252525252525255
331,0.029684601113172542
332,0.013345820650901428
333,0.011076452988732574
334,0.02973977695167286
335,0.05958549222797927
336,0.028014616321559074
337,0.01497566454511419
338,0.27474972191323693
339,0.03417721518987342
340,0.01497566454511419
341,0.004851425106124924
342,0.011076452988732574
343,0.011076452988732574
344,0.06206415620641562
345,0.005499541704857928
346,0.01823092505064146
347,0.42081447963800905
348,0.05593451568894952
349,0.011076452988732574
350,0.011076452988732574
351,0.09536784741144415
352,0.08440366972477065
353,0.004851425106124924
354,0.13878326996197718
355,0.011076452988732574
356,0.004851425106124924
357,0.5166270783847982
358,0.004851425106124924
359,0.014319809069212411
360,0.1852409638554217
361,0.023890784982935155
362,0.011076452988732574
363,0.004932942808694312
364,0.011076452988732574
365,0.1852409638554217
366,0.12379642365887207
367,0.005499541704857928
368,0.09876543209876543
369,0.004851425106124924
370,0.3333333333333333
371,0.011076452988732574
372,0.055776892430278883
373,0.004851425106124924
374,0.011076452988732574
375,0.011076452988732574
376,0.004851425106124924
377,0.011076452988732574
378,0.004932942808694312
379,0.011076452988732574
380,0.013345820650901428
381,0.011076452988732574
382,0.01823092505064146
383,0.06601123595505617
384,0.1625
385,0.004932942808694312
386,0.004932942808694312
387,0.004851425106124924
388,0.011076452988732574
389,0.016624040920716114
390,0.011076452988732574
391,0.004851425106124924
392,0.004418262150220913
393,0.008495343898055873
394,0.09349315068493151
395,0.004851425106124924
396,0.004851425106124924
397,0.014319809069212411
398,0.13878326996197718
399,0.004851425106124924
400,0.015855039637599093
401,0.004932942808694312
402,0.004851425106124924
403,0.03417721518987342
404,0.0025252525252525255
405,0.5637795275590551
406,0.6673267326732674
407,0.037037037037037035
408,0.04856512141280353
409,0.011076452988732574
410,0.015855039637599093
411,0.015855039637599093
412,0.01823092505064146
413,0.09349315068493151
414,0.013345820650901428
415,0.004932942808694312
416,0.42081447963800905
417,0.1371841155234657
418,0.009940357852882704
419,0.008495343898055873
420,0.029684601113172542
421,0.008495343898055873
422,0.0025252525252525255
423,0.009940357852882704
424,0.0025252525252525255
425,0.004851425106124924
426,0.004932942808694312
427,0.03202328966521106
428,0.016624040920716114
429,0.09349315068493151
430,0.011076452988732574
431,0.26218097447795824
432,0.008495343898055873
433,0.011076452988732574
434,0.011076452988732574
435,0.015855039637599093
436,0.02122347066167291
437,0.06074074074074074
438,0.09349315068493151
439,0.013345820650901428
440,0.030612244897959183
441,0.01676829268292683
442,0.02122347066167291
443,0.05593451568894952
444,0.004932942808694312
445,0.04856512141280353
446,0.13274336283185842
447,0.008495343898055873
448,0.09349315068493151
449,0.06694915254237288
450,0.004932942808694312
451,0.08440366972477065
452,0.0025252525252525255
453,0.08492569002123142
454,0.011076452988732574
455,0.06206415620641562
456,0.011076452988732574
457,0.08766233766233766
458,0.011076452988732574
459,0.08766233766233766
460,0.011076452988732574
461,0.004418262150220913
462,0.037549407114624504
463,0.008495343898055873
464,0.09349315068493151
465,0.03505417463352454
466,0.004851425106124924
467,0.004932942808694312
468,0.011076452988732574
469,0.004851425106124924
470,0.26218097447795824
471,0.0025252525252525255
472,0.013345820650901428
473,0.3443223443223443
474,0.06206415620641562
475,0.029684601113172542
476,0.008495343898055873
477,0.0025252525252525255
478,0.004932942808694312
479,0.03435114503816794
480,0.015855039637599093
481,0.01823092505064146
482,0.004851425106124924
483,0.04194260485651214
484,0.06206415620641562
485,0.0025252525252525255
486,0.20175438596491227
487,0.04194260485651214
488,0.12179487179487179
489,0.17535545023696683
490,0.04194260485651214
491,0.010806317539484621
492,0.013345820650901428
493,0.5166270783847982
494,0.013345820650901428
495,0.22612359550561797
496,0.011076452988732574
497,0.01823092505064146
498,0.011076452988732574
499,0.06677265500794913
500,0.011076452988732574
501,0.011076452988732574
502,0.011076452988732574
503,0.015855039637599093
504,0.03417721518987342
505,0.011076452988732574
506,0.1350844277673546
507,0.01823092505064146
508,0.004851425106124924
509,0.004851425106124924
510,0.011076452988732574
511,0.013345820650901428
512,0.29411764705882354
513,0.028014616321559074
514,0.009940357852882704
515,0.011076452988732574
516,0.20175438596491227
517,0.004932942808694312
518,0.01092896174863388
519,0.004851425106124924
520,0.011076452988732574
521,0.004932942808694312
522,0.008495343898055873
523,0.04291044776119403
524,0.04076086956521739
525,0.04938271604938271
526,0.4459665144596651
527,0.20588235294117646
528,0.004418262150220913
529,0.27427597955706984
530,0.011076452988732574
531,0.004851425106124924
532,0.004851425106124924
533,0.011076452988732574
534,0.0025252525252525255
535,0.011076452988732574
536,0.008495343898055873
537,0.010806317539484621
538,0.06694915254237288
539,0.016624040920716114
540,0.004932942808694312
541,0.011076452988732574
542,0.03505417463352454
543,0.09876543209876543
544,0.09349315068493151
545,0.029684601113172542
546,0.010806317539484621
547,0.04533091568449683
548,0.008495343898055873
549,0.004851425106124924
550,0.20588235294117646
551,0.196113074204947
552,0.22612359550561797
553,0.011076452988732574
554,0.011076452988732574
555,0.09536784741144415
556,0.011076452988732574
557,0.01497566454511419
558,0.011076452988732574
559,0.06206415620641562
560,0.03435114503816794
561,0.008495343898055873
562,0.004418262150220913
563,0.12379642365887207
564,0.02973977695167286
565,0.03767123287671233
566,0.006359300476947536
567,0.004851425106124924
568,0.03505417463352454
569,0.5428134556574924
570,0.05752212389380531
571,0.13274336283185842
572,0.011076452988732574
573,0.011076452988732574
574,0.06677265500794913
575,0.12179487179487179
576,0.0025252525252525255
577,0.023255813953488372
578,0.011076452988732574
579,0.12379642365887207
580,0.008495343898055873
581,0.011076452988732574
582,0.013345820650901428
583,0.004932942808694312
584,0.015855039637599093
585,0.009940357852882704
586,0.004932942808694312
587,0.03202328966521106
588,0.06206415620641562
589,0.004418262150220913
590,0.013345820650901428
591,0.14983164983164984
592,0.01497566454511419
593,0.01823092505064146
594,0.008495343898055873
595,0.1852409638554217
596,0.03202328966521106
597,0.005499541704857928
598,0.03202328966521106
599,0.013345820650901428
600,0.010806317539484621
601,0.008495343898055873
602,0.05958549222797927
603,0.013345820650901428
604,0.011076452988732574
605,0.09349315068493151
606,0.011076452988732574
607,0.09978768577494693
608,0.014319809069212411
609,0.17535545023696683
610,0.05593451568894952
611,0.037549407114624504
612,0.0025252525252525255
613,0.011076452988732574
614,0.06694915254237288
615,0.016624040920716114
616,0.004851425106124924
617,0.09536784741144415
618,0.011076452988732574
619,0.011076452988732574
620,0.011076452988732574
621,0.0025252525252525255
622,0.03202328966521106
623,0.01823092505064146
624,0.014319809069212411
625,0.09349315068493151
626,0.3993212669683258
627,0.20588235294117646
628,0.011076452988732574
629,0.008495343898055873
630,0.08492569002123142
631,0.004932942808694312
632,0.023890784982935155
633,0.0025252525252525255
634,0.04550499445061043
635,0.09536784741144415
636,0.0025252525252525255
637,0.011076452988732574
638,0.017857142857142856
639,0.09536784741144415
640,0.004932942808694312
641,0.004932942808694312
642,0.3993212669683258
643,0.13274336283185842
644,0.5166270783847982
645,0.037549407114624504
646,0.27427597955706984
647,0.010806317539484621
648,0.07153502235469449
649,0.004851425106124924
650,0.015855039637599093
651,0.3333333333333333
652,0.004418262150220913
653,0.04533091568449683
654,0.3993212669683258
655,0.013345820650901428
656,0.015855039637599093
657,0.008495343898055873
658,0.004851425106124924
659,0.09349315068493151
660,0.20588235294117646
661,0.02122347066167291
662,0.17535545023696683
663,0.12179487179487179
664,0.13274336283185842
665,0.5637795275590551
666,0.004851425106124924
667,0.01497566454511419
668,0.08766233766233766
669,0.17535545023696683
670,0.026151930261519303
671,0.008495343898055873
672,0.08766233766233766
673,0.02973977695167286
674,0.0025252525252525255
675,0.27427597955706984
676,0.089728453364817
677,0.02973977695167286
678,0.01823092505064146
679,0.023890784982935155
680,0.28433268858800775
681,0.03417721518987342
682,0.011076452988732574
683,0.02973977695167286
684,0.019543973941368076
685,0.1350844277673546
686,0.004851425106124924
687,0.004932942808694312
688,0.004851425106124924
689,0.09349315068493151
690,0.01823092505064146
691,0.05958549222797927
692,0.5166270783847982
693,0.03505417463352454
694,0.04076086956521739
695,0.04194260485651214
696,0.013345820650901428
697,0.004851425106124924
698,0.015855039637599093
699,0.26218097447795824
700,0.01823092505064146
701,0.004932942808694312
702,0.26218097447795824
703,0.20588235294117646
704,0.5637795275590551
705,0.013345820650901428
706,0.01823092505064146
707,0.015855039637599093
708,0.015855039637599093
709,0.019543973941368076
710,0.008495343898055873
711,0.06694915254237288
712,0.07153502235469449
713,0.013345820650901428
714,0.004932942808694312
715,0.011076452988732574
716,0.29411764705882354
717,0.004932942808694312
718,0.04533091568449683
719,0.03505417463352454
720,0.004851425106124924
721,0.008495343898055873
722,0.01497566454511419
723,0.03767123287671233
724,0.011076452988732574
725,0.26218097447795824
726,0.02376599634369287
727,0.03558718861209965
728,0.02122347066167291
729,0.09349315068493151
730,0.3993212669683258
731,0.013345820650901428
732,0.02973977695167286
733,0.0025252525252525255
734,0.004418262150220913
735,0.09978768577494693
736,0.01823092505064146
737,0.04856512141280353
738,0.1350844277673546
739,0.004418262150220913
740,0.004932942808694312
741,0.011076452988732574
742,0.02376599634369287
743,0.06206415620641562
744,0.01823092505064146
745,0.005499541704857928
746,0.06074074074074074
747,0.004932942808694312
748,0.06694915254237288
749,0.04533091568449683
750,0.12179487179487179
751,0.089728453364817
752,0.004932942808694312
753,0.016624040920716114
754,0.0025252525252525255
755,0.03558718861209965
756,0.011076452988732574
757,0.05752212389380531
758,0.015855039637599093
759,0.004418262150220913
760,0.02376599634369287
761,0.004932942808694312
762,0.015855039637599093
763,0.09945750452079566
764,0.011076452988732574
765,0.01092896174863388
766,0.08766233766233766
767,0.004932942808694312
768,0.0562015503875969
769,0.015855039637599093
770,0.14983164983164984
771,0.01092896174863388
772,0.196113074204947
773,0.10916179337231968
774,0.013345820650901428
775,0.05593451568894952
776,0.011076452988732574
777,0.12379642365887207
778,0.013345820650901428
779,0.011076452988732574
780,0.3333333333333333
781,0.09978768577494693
782,0.011076452988732574
783,0.01676829268292683
784,0.05958549222797927
785,0.023890784982935155
786,0.09349315068493151
787,0.04856512141280353
788,0.04550499445061043
789,0.09978768577494693
790,0.1625
791,0.013345820650901428
792,0.3993212669683258
793,0.1625
794,0.011076452988732574
795,0.4459665144596651
796,0.004851425106124924
797,0.1371841155234657
798,0.019543973941368076
799,0.22612359550561797
800,0.015855039637599093
801,0.03202328966521106
802,0.011076452988732574
803,0.06074074074074074
804,0.011076452988732574
805,0.42081447963800905
806,0.016624040920716114
807,0.004932942808694312
808,0.1371841155234657
809,0.02122347066167291
810,0.03435114503816794
811,0.05593451568894952
812,0.02074688796680498
813,0.037037037037037035
814,0.011076452988732574
815,0.089728453364817
816,0.02122347066167291
817,0.004851425106124924
818,0.03505417463352454
819,0.0025252525252525255
820,0.028014616321559074
821,0.011076452988732574
822,0.22612359550561797
823,0.004851425106124924
824,0.01497566454511419
825,0.02376599634369287
826,0.006211180124223602
827,0.014319809069212411
828,0.016624040920716114
829,0.013345820650901428
830,0.01676829268292683
831,0.17535545023696683
832,0.01497566454511419
833,0.08651911468812877
834,0.004932942808694312
835,0.08492569002123142
836,0.011076452988732574
837,0.12379642365887207
838,0.01497566454511419
839,0.04576271186440678
840,0.42081447963800905
841,0.13878326996197718
842,0.05593451568894952
843,0.20588235294117646
844,0.06694915254237288
845,0.5166270783847982
846,0.4459665144596651
847,0.011076452988732574
848,0.008495343898055873
849,0.09349315068493151
850,0.013345820650901428
851,0.023255813953488372
852,0.010806317539484621
853,0.08766233766233766
854,0.029684601113172542
855,0.004851425106124924
856,0.04533091568449683
857,0.04550499445061043
858,0.01823092505064146
859,0.0025252525252525255
860,0.03435114503816794
861,0.27427597955706984
862,0.0025252525252525255
863,0.011076452988732574
864,0.004418262150220913
865,0.005499541704857928
866,0.004851425106124924
867,0.008495343898055873
868,0.09349315068493151
869,0.04856512141280353
870,0.004932942808694312
871,0.008495343898055873
872,0.056220095693779906
873,0.004932942808694312
874,0.004851425106124924
875,0.004851425106124924
876,0.01676829268292683
877,0.008495343898055873
878,0.011076452988732574
879,0.004851425106124924
880,0.03417721518987342
881,0.011076452988732574
882,0.03767123287671233
883,0.13274336283185842
884,0.014319809069212411
885,0.0025252525252525255
886,0.011076452988732574
887,0.09536784741144415
888,0.4459665144596651
889,0.05752212389380531
890,0.023890784982935155
891,0.010806317539484621
892,0.011076452988732574
893,0.42081447963800905
894,0.5637795275590551
895,0.015855039637599093
896,0.01497566454511419
897,0.011076452988732574
898,0.004932942808694312
899,0.013345820650901428
900,0.004932942808694312
901,0.030612244897959183
902,0.009940357852882704
903,0.013345820650901428
904,0.004932942808694312
905,0.004932942808694312
906,0.013345820650901428
907,0.13274336283185842
908,0.1350844277673546
909,0.05958549222797927
910,0.015855039637599093
911,0.015855039637599093
912,0.06694915254237288
913,0.004851425106124924
914,0.011076452988732574
915,0.009940357852882704
916,0.01497566454511419
917,0.030612244897959183
918,0.004851425106124924
919,0.015855039637599093
920,0.017857142857142856
921,0.06206415620641562
922,0.08766233766233766
923,0.20175438596491227
924,0.013345820650901428
925,0.011076452988732574
926,0.04076086956521739
927,0.06074074074074074
928,0.015855039637599093
929,0.03505417463352454
930,0.20175438596491227
931,0.42081447963800905
932,0.011076452988732574
933,0.01497566454511419
934,0.013345820650901428
935,0.0025252525252525255
936,0.0025252525252525255
937,0.005499541704857928
938,0.011076452988732574
939,0.03417721518987342
940,0.0025252525252525255
941,0.09349315068493151
942,0.0025252525252525255
943,0.08651911468812877
944,0.1852409638554217
945,0.013345820650901428
946,0.011076452988732574
947,0.06694915254237288
948,0.011076452988732574
949,0.011076452988732574
950,0.011076452988732574
951,0.0025252525252525255
952,0.12379642365887207
953,0.05010893246187364
954,0.008495343898055873
955,0.2559055118110236
956,0.05958549222797927
957,0.011076452988732574
958,0.017857142857142856
959,0.004932942808694312
960,0.008495343898055873
961,0.004932942808694312
962,0.01823092505064146
963,0.004932942808694312
964,0.011076452988732574
965,0.013345820650901428
966,0.037037037037037035
967,0.06677265500794913
968,0.014319809069212411
969,0.1852409638554217
970,0.27427597955706984
971,0.008495343898055873
972,0.3993212669683258
973,0.01676829268292683
974,0.06694915254237288
975,0.004932942808694312
976,0.004418262150220913
977,0.09349315068493151
978,0.05010893246187364
979,0.06694915254237288
980,0.5428134556574924
981,0.004851425106124924
982,0.004418262150220913
983,0.004932942808694312
984,0.008495343898055873
985,0.005499541704857928
986,0.3443223443223443
987,0.004418262150220913
988,0.013345820650901428
989,0.011076452988732574
990,0.011076452988732574
991,0.01823092505064146
992,0.0025252525252525255
993,0.011076452988732574
994,0.037037037037037035
995,0.004851425106124924
996,0.22612359550561797
997,0.004932942808694312
998,0.029684601113172542
999,0.011076452988732574
1000,0.016624040920716114
1001,0.0025252525252525255
1002,0.06206415620641562
1003,0.011076452988732574
1004,0.01823092505064146
1005,0.09349315068493151
1006,0.011076452988732574
1007,0.04076086956521739
1008,0.004932942808694312
1009,0.011076452988732574
1010,0.013345820650901428
1011,0.010806317539484621
1012,0.011076452988732574
1013,0.02376599634369287
1014,0.09349315068493151
1015,0.008495343898055873
1016,0.089728453364817
1017,0.0025252525252525255
1018,0.5166270783847982
1019,0.01823092505064146
1020,0.0025252525252525255
1021,0.01823092505064146
1022,0.05593451568894952
1023,0.01497566454511419
1024,0.29411764705882354
1025,0.013345820650901428
1026,0.011076452988732574
1027,0.011076452988732574
1028,0.01497566454511419
1029,0.0025252525252525255
1030,0.008495343898055873
1031,0.011076452988732574
1032,0.05593451568894952
1033,0.010806317539484621
1034,0.014319809069212411
1035,0.004932942808694312
1036,0.013345820650901428
1037,0.011076452988732574
1038,0.008495343898055873
1039,0.004932942808694312
1040,0.004932942808694312
1041,0.026151930261519303
1042,0.26218097447795824
1043,0.01497566454511419
1044,0.06694915254237288
1045,0.029684601113172542
1046,0.011076452988732574
1047,0.011076452988732574
1048,0.03505417463352454
1049,0.03558718861209965
1050,0.013345820650901428
1051,0.015855039637599093
1052,0.06074074074074074
1053,0.196113074204947
1054,0.0025252525252525255
1055,0.04291044776119403
1056,0.0025252525252525255
1057,0.0025252525252525255
1058,0.01497566454511419
1059,0.09349315068493151
1060,0.04550499445061043
1061,0.09978768577494693
1062,0.0562015503875969
1063,0.019543973941368076
1064,0.011076452988732574
1065,0.07153502235469449
1066,0.014319809069212411
1067,0.04533091568449683
1068,0.004851425106124924
1069,0.011076452988732574
1070,0.019543973941368076
1071,0.011076452988732574
1072,0.09349315068493151
1073,0.5166270783847982
1074,0.029684601113172542
1075,0.016624040920716114
1076,0.03767123287671233
1077,0.02973977695167286
1078,0.008495343898055873
1079,0.12379642365887207
1080,0.03505417463352454
1081,0.014319809069212411
1082,0.1350844277673546
1083,0.011076452988732574
1084,0.05958549222797927
1085,0.005499541704857928
1086,0.004851425106124924
1087,0.017857142857142856
1088,0.03767123287671233
1089,0.5166270783847982
1090,0.004932942808694312
1091,0.004418262150220913
1092,0.008495343898055873
1093,0.20588235294117646
1094,0.013345820650901428
1095,0.20588235294117646
1096,0.08766233766233766
1097,0.023255813953488372
1098,0.09349315068493151
1099,0.12379642365887207
1100,0.014319809069212411
1101,0.011076452988732574
1102,0.011076452988732574
1103,0.023890784982935155
1104,0.004851425106124924
1105,0.011076452988732574
1106,0.0562015503875969
1107,0.01497566454511419
1108,0.20588235294117646
1109,0.089728453364817
1110,0.011076452988732574
1111,0.011076452988732574
1112,0.011076452988732574
1113,0.01676829268292683
1114,0.04533091568449683
1115,0.011076452988732574
1116,0.01497566454511419
1117,0.03435114503816794
1118,0.27427597955706984
1119,0.01497566454511419
1120,0.02376599634369287
1121,0.023890784982935155
1122,0.004418262150220913
1123,0.01497566454511419
1124,0.12379642365887207
1125,0.03505417463352454
1126,0.1371841155234657
1127,0.004932942808694312
1128,0.26218097447795824
1129,0.005499541704857928
1130,0.006211180124223602
1131,0.011076452988732574
1132,0.5637795275590551
1133,0.010806317539484621
1134,0.1371841155234657
1135,0.27474972191323693
1136,0.026151930261519303
1137,0.008495343898055873
1138,0.011076452988732574
1139,0.03505417463352454
1140,0.011076452988732574
1141,0.01497566454511419
1142,0.011076452988732574
1143,0.12379642365887207
1144,0.28433268858800775
1145,0.009940357852882704
1146,0.03417721518987342
1147,0.12179487179487179
1148,0.017857142857142856
1149,0.016624040920716114
1150,0.004418262150220913
1151,0.005499541704857928
1152,0.06601123595505617
1153,0.0025252525252525255
1154,0.013345820650901428
1155,0.08766233766233766
1156,0.011076452988732574
1157,0.5166270783847982
1158,0.5166270783847982
1159,0.08440366972477065
1160,0.004418262150220913
1161,0.26218097447795824
1162,0.08492569002123142
1163,0.03417721518987342
1164,0.06601123595505617
1165,0.09978768577494693
1166,0.013345820650901428
1167,0.5637795275590551
1168,0.011076452988732574
1169,0.02074688796680498
1170,0.01497566454511419
1171,0.42081447963800905
1172,0.011076452988732574
1173,0.011076452988732574
1174,0.011076452988732574
1175,0.03435114503816794
1176,0.5166270783847982
1177,0.5637795275590551
1178,0.3333333333333333
1179,0.01092896174863388
1180,0.14983164983164984
1181,0.5166270783847982
1182,0.02122347066167291
1183,0.06694915254237288
1184,0.27474972191323693
1185,0.037037037037037035
1186,0.10916179337231968
1187,0.13878326996197718
1188,0.6673267326732674
1189,0.06206415620641562
1190,0.004932942808694312
1191,0.29411764705882354
1192,0.0025252525252525255
1193,0.3993212669683258
1194,0.04194260485651214
1195,0.08766233766233766
1196,0.004932942808694312
1197,0.0025252525252525255
1198,0.008495343898055873
1199,0.12179487179487179
1200,0.09876543209876543
1201,0.023255813953488372
1202,0.0025252525252525255
1203,0.004851425106124924
1204,0.0025252525252525255
1205,0.011076452988732574
1206,0.004851425106124924
1207,0.5428134556574924
1208,0.05958549222797927
1209,0.08766233766233766
1210,0.013345820650901428
1211,0.09876543209876543
1212,0.08766233766233766
1213,0.004851425106124924
1214,0.0025252525252525255
1215,0.6673267326732674
1216,0.019543973941368076
1217,0.055776892430278883
1218,0.004851425106124924
1219,0.09978768577494693
1220,0.01823092505064146
1221,0.04291044776119403
1222,0.05958549222797927
1223,0.17535545023696683
1224,0.015855039637599093
1225,0.03767123287671233
1226,0.019543973941368076
1227,0.004932942808694312
1228,0.01823092505064146
1229,0.42081447963800905
1230,0.42081447963800905
1231,0.019543973941368076
1232,0.13274336283185842
1233,0.037037037037037035
1234,0.5428134556574924
1235,0.6673267326732674
1236,0.004932942808694312
1237,0.06206415620641562
1238,0.4459665144596651
1239,0.04291044776119403
1240,0.011076452988732574
1241,0.008495343898055873
1242,0.04856512141280353
1243,0.011076452988732574
1244,0.02122347066167291
1245,0.06074074074074074
1246,0.13274336283185842
